['Canon', 459.0, 'Compact', 5.0, 3.6, 4.1, 300.0, 'Compact Flash', 32.0]
selection = 78 , Compatiblity = 0.444
topK: [123, 125, 197, 118, 193]
Price : 0.876 Resolution : 0.013 OpticalZoom : 0.054 DigitalZoom : 0.0 Weight : 0.054 StorageIncluded : 0.0
target Product 57 's rank = 118
selection = 197 , Compatiblity = 0.333
topK: [194, 130, 124, 131, 145]
Price : 0.727 Resolution : 0.045 OpticalZoom : 0.181 DigitalZoom : 0.0 Weight : 0.045 StorageIncluded : 0.0
target Product 57 's rank = 113
selection = 131 , Compatiblity = 0.555
topK: [126, 114, 129, 120, 132]
Price : 0.432 Resolution : 0.108 OpticalZoom : 0.432 DigitalZoom : 0.0 Weight : 0.027 StorageIncluded : 0.0
target Product 57 's rank = 106
selection = 132 , Compatiblity = 0.666
topK: [112, 200, 147, 178, 208]
Price : 0.399 Resolution : 0.099 OpticalZoom : 0.399 DigitalZoom : 0.001 Weight : 0.099 StorageIncluded : 0.0
target Product 57 's rank = 101
selection = 178 , Compatiblity = 0.444
topK: [183, 184, 173, 192, 172]
Price : 0.159 Resolution : 0.159 OpticalZoom : 0.639 DigitalZoom : 0.0 Weight : 0.039 StorageIncluded : 0.0
target Product 57 's rank = 90
selection = 184 , Compatiblity = 0.555
topK: [198, 203, 177, 179, 180]
Price : 0.188 Resolution : 0.047 OpticalZoom : 0.752 DigitalZoom : 0.0 Weight : 0.011 StorageIncluded : 0.0
target Product 57 's rank = 90
selection = 203 , Compatiblity = 0.555
topK: [207, 206, 205, 204, 95]
Price : 0.159 Resolution : 0.159 OpticalZoom : 0.639 DigitalZoom : 0.0 Weight : 0.039 StorageIncluded : 0.0
target Product 57 's rank = 70
selection = 205 , Compatiblity = 0.333
topK: [133, 149, 143, 148, 141]
Price : 0.432 Resolution : 0.108 OpticalZoom : 0.432 DigitalZoom : 0.0 Weight : 0.027 StorageIncluded : 0.0
target Product 57 's rank = 75
selection = 149 , Compatiblity = 0.444
topK: [146, 144, 153, 142, 150]
Price : 0.399 Resolution : 0.099 OpticalZoom : 0.399 DigitalZoom : 0.0 Weight : 0.099 StorageIncluded : 0.0
target Product 57 's rank = 71
selection = 144 , Compatiblity = 0.444
topK: [166, 182, 201, 167, 155]
Price : 0.249 Resolution : 0.249 OpticalZoom : 0.249 DigitalZoom : 0.0 Weight : 0.249 StorageIncluded : 0.0
target Product 57 's rank = 54
selection = 182 , Compatiblity = 0.444
topK: [161, 163, 156, 80, 164]
Price : 0.571 Resolution : 0.142 OpticalZoom : 0.142 DigitalZoom : 0.0 Weight : 0.142 StorageIncluded : 0.0
target Product 57 's rank = 61
selection = 156 , Compatiblity = 0.444
topK: [202, 121, 151, 152, 36]
Price : 0.307 Resolution : 0.307 OpticalZoom : 0.307 DigitalZoom : 0.0 Weight : 0.076 StorageIncluded : 0.0
target Product 57 's rank = 3
selection = 121 , Compatiblity = 0.666
topK: [50, 101, 38, 57, 110]
Number of interaction cycles = 26
id =  58
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 58 's rank = 155
First product selected: 44
topK: [45, 47, 48, 51, 53]
Price : 0.055 Resolution : 0.222 OpticalZoom : 0.222 DigitalZoom : 0.222 Weight : 0.055 StorageIncluded : 0.222
target Product 58 's rank = 12
selection = 45 , Compatiblity = 0.444
topK: [61, 52, 63, 60, 59]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 58 's rank = 3
selection = 60 , Compatiblity = 0.666
topK: [55, 49, 46, 58, 98]
Number of interaction cycles = 3
id =  59
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 59 's rank = 81
First product selected: 69
topK: [47, 55, 60, 44, 58]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.222 DigitalZoom : 0.222 Weight : 0.055 StorageIncluded : 0.055
target Product 59 's rank = 5
selection = 55 , Compatiblity = 1.0
topK: [45, 53, 61, 52, 51]
Price : 0.088 Resolution : 0.355 OpticalZoom : 0.088 DigitalZoom : 0.355 Weight : 0.088 StorageIncluded : 0.022
target Product 59 's rank = 0
selection = 51 , Compatiblity = 0.777
topK: [59, 48, 63, 49, 46]
Number of interaction cycles = 3
id =  60
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 60 's rank = 67
First product selected: 106
topK: [14, 22, 23, 24, 27]
Price : 0.066 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.266
target Product 60 's rank = 74
selection = 23 , Compatiblity = 0.555
topK: [42, 174, 175, 30, 36]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.055 Weight : 0.222 StorageIncluded : 0.222
target Product 60 's rank = 100
selection = 36 , Compatiblity = 0.444
topK: [28, 40, 41, 34, 31]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.055 Weight : 0.222 StorageIncluded : 0.222
target Product 60 's rank = 95
selection = 28 , Compatiblity = 0.444
topK: [32, 35, 29, 43, 26]
Price : 0.533 Resolution : 0.133 OpticalZoom : 0.033 DigitalZoom : 0.033 Weight : 0.133 StorageIncluded : 0.133
target Product 60 's rank = 62
selection = 43 , Compatiblity = 0.444
topK: [25, 37, 33, 39, 38]
Price : 0.711 Resolution : 0.044 OpticalZoom : 0.011 DigitalZoom : 0.011 Weight : 0.177 StorageIncluded : 0.044
target Product 60 's rank = 68
selection = 25 , Compatiblity = 0.555
topK: [190, 191, 117, 181, 95]
Price : 0.387 Resolution : 0.096 OpticalZoom : 0.006 DigitalZoom : 0.024 Weight : 0.387 StorageIncluded : 0.096
target Product 60 's rank = 64
selection = 190 , Compatiblity = 0.555
topK: [8, 0, 84, 139, 9]
Price : 0.717 Resolution : 0.044 OpticalZoom : 0.002 DigitalZoom : 0.011 Weight : 0.179 StorageIncluded : 0.044
target Product 60 's rank = 77
selection = 84 , Compatiblity = 0.666
topK: [85, 86, 82, 3, 5]
Price : 0.632 Resolution : 0.158 OpticalZoom : 0.002 DigitalZoom : 0.009 Weight : 0.158 StorageIncluded : 0.039
target Product 60 's rank = 59
selection = 86 , Compatiblity = 0.777
topK: [186, 188, 12, 165, 7]
Price : 0.323 Resolution : 0.323 OpticalZoom : 0.005 DigitalZoom : 0.005 Weight : 0.323 StorageIncluded : 0.02
target Product 60 's rank = 40
selection = 186 , Compatiblity = 0.666
topK: [19, 18, 209, 154, 170]
Price : 0.323 Resolution : 0.323 OpticalZoom : 0.005 DigitalZoom : 0.005 Weight : 0.323 StorageIncluded : 0.02
target Product 60 's rank = 34
selection = 19 , Compatiblity = 0.444
topK: [16, 11, 17, 21, 20]
Price : 0.439 Resolution : 0.109 OpticalZoom : 0.001 DigitalZoom : 0.001 Weight : 0.439 StorageIncluded : 0.006
target Product 60 's rank = 44
selection = 16 , Compatiblity = 0.333
topK: [168, 169, 171, 196, 4]
Price : 0.323 Resolution : 0.323 OpticalZoom : 0.005 DigitalZoom : 0.005 Weight : 0.323 StorageIncluded : 0.02
target Product 60 's rank = 26
selection = 171 , Compatiblity = 0.666
topK: [157, 159, 158, 162, 98]
Price : 0.33 Resolution : 0.33 OpticalZoom : 0.001 DigitalZoom : 0.001 Weight : 0.33 StorageIncluded : 0.005
target Product 60 's rank = 44
selection = 159 , Compatiblity = 0.777
topK: [115, 74, 119, 113, 122]
Price : 0.166 Resolution : 0.664 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.166 StorageIncluded : 0.002
target Product 60 's rank = 40
selection = 115 , Compatiblity = 0.555
topK: [116, 120, 126, 132, 112]
Price : 0.332 Resolution : 0.332 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.332 StorageIncluded : 0.001
target Product 60 's rank = 34
selection = 116 , Compatiblity = 0.666
topK: [124, 114, 129, 131, 123]
Price : 0.665 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.166 StorageIncluded : 0.0
target Product 60 's rank = 36
selection = 124 , Compatiblity = 0.666
topK: [118, 125, 130, 73, 178]
Price : 0.333 Resolution : 0.333 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.333 StorageIncluded : 0.0
target Product 60 's rank = 24
selection = 73 , Compatiblity = 0.666
topK: [75, 78, 79, 184, 208]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.666 StorageIncluded : 0.0
target Product 60 's rank = 21
selection = 75 , Compatiblity = 0.555
topK: [183, 172, 198, 173, 200]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.444 StorageIncluded : 0.0
target Product 60 's rank = 15
selection = 198 , Compatiblity = 0.666
topK: [203, 192, 147, 197, 193]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.666 StorageIncluded : 0.0
target Product 60 's rank = 20
selection = 193 , Compatiblity = 0.777
topK: [145, 194, 177, 182, 180]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.761 StorageIncluded : 0.0
target Product 60 's rank = 49
selection = 182 , Compatiblity = 0.666
topK: [179, 163, 155, 160, 161]
Price : 0.047 Resolution : 0.19 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.761 StorageIncluded : 0.0
target Product 60 's rank = 44
selection = 155 , Compatiblity = 0.555
topK: [156, 164, 166, 167, 207]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.666 StorageIncluded : 0.0
target Product 60 's rank = 40
selection = 156 , Compatiblity = 0.444
topK: [146, 205, 80, 150, 133]
Price : 0.111 Resolution : 0.444 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.444 StorageIncluded : 0.0
target Product 60 's rank = 38
selection = 205 , Compatiblity = 0.666
topK: [206, 204, 148, 149, 143]
Price : 0.333 Resolution : 0.333 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.333 StorageIncluded : 0.0
target Product 60 's rank = 29
selection = 206 , Compatiblity = 0.666
topK: [141, 144, 201, 153, 202]
Price : 0.333 Resolution : 0.333 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.333 StorageIncluded : 0.0
target Product 60 's rank = 26
selection = 144 , Compatiblity = 0.666
topK: [142, 136, 137, 151, 152]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.666 StorageIncluded : 0.0
target Product 60 's rank = 28
selection = 137 , Compatiblity = 0.333
topK: [189, 6, 187, 13, 15]
Price : 0.444 Resolution : 0.111 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.444 StorageIncluded : 0.0
target Product 60 's rank = 35
selection = 187 , Compatiblity = 0.555
topK: [91, 90, 104, 99, 111]
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.666 StorageIncluded : 0.0
target Product 60 's rank = 15
selection = 91 , Compatiblity = 0.666
topK: [103, 96, 92, 107, 109]
Price : 0.19 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.761 StorageIncluded : 0.0
target Product 60 's rank = 11
selection = 92 , Compatiblity = 0.666
topK: [105, 102, 93, 108, 48]
Price : 0.19 Resolution : 0.047 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.761 StorageIncluded : 0.0
target Product 60 's rank = 6
selection = 93 , Compatiblity = 0.777
topK: [51, 47, 44, 55, 45]
Price : 0.055 Resolution : 0.055 OpticalZoom : 0.0 DigitalZoom : 0.0 Weight : 0.888 StorageIncluded : 0.0
target Product 60 's rank = 0
selection = 51 , Compatiblity = 1.0
topK: [60, 61, 59, 58, 53]
Number of interaction cycles = 33
id =  61
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 61 's rank = 18
First product selected: 53
topK: [45, 60, 51, 47, 49]
Price : 0.083 Resolution : 0.333 OpticalZoom : 0.083 DigitalZoom : 0.083 Weight : 0.333 StorageIncluded : 0.083
target Product 61 's rank = 0
selection = 45 , Compatiblity = 0.888
topK: [61, 98, 52, 59, 48]
Number of interaction cycles = 2
id =  62
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 62 's rank = 157
First product selected: 101
topK: [56, 65, 97, 100, 121]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.266 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.066
target Product 62 's rank = 0
selection = 65 , Compatiblity = 1.0
topK: [62, 199, 57, 70, 66]
Number of interaction cycles = 2
id =  63
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 63 's rank = 87
First product selected: 52
topK: [53, 50, 45, 61, 106]
Price : 0.266 Resolution : 0.066 OpticalZoom : 0.066 DigitalZoom : 0.266 Weight : 0.266 StorageIncluded : 0.066
target Product 63 's rank = 13
selection = 53 , Compatiblity = 0.777
topK: [47, 51, 59, 60, 48]
Price : 0.148 Resolution : 0.037 OpticalZoom : 0.037 DigitalZoom : 0.148 Weight : 0.592 StorageIncluded : 0.037
target Product 63 's rank = 5
selection = 60 , Compatiblity = 0.555
topK: [55, 44, 58, 49, 46]
Price : 0.133 Resolution : 0.033 OpticalZoom : 0.133 DigitalZoom : 0.133 Weight : 0.533 StorageIncluded : 0.033
target Product 63 's rank = 0
selection = 49 , Compatiblity = 0.666
topK: [63, 92, 93, 98, 107]
Number of interaction cycles = 4
id =  64
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 64 's rank = 119
First product selected: 170
topK: [165, 196, 18, 86, 209]
Price : 0.222 Resolution : 0.222 OpticalZoom : 0.055 DigitalZoom : 0.222 Weight : 0.222 StorageIncluded : 0.055
target Product 64 's rank = 89
selection = 86 , Compatiblity = 0.777
topK: [190, 84, 82, 85, 8]
Price : 0.121 Resolution : 0.484 OpticalZoom : 0.121 DigitalZoom : 0.121 Weight : 0.121 StorageIncluded : 0.03
target Product 64 's rank = 72
selection = 82 , Compatiblity = 0.555
topK: [0, 9, 186, 7, 188]
Price : 0.231 Resolution : 0.231 OpticalZoom : 0.231 DigitalZoom : 0.057 Weight : 0.231 StorageIncluded : 0.014
target Product 64 's rank = 80
selection = 188 , Compatiblity = 0.444
topK: [3, 139, 12, 5, 19]
Price : 0.231 Resolution : 0.231 OpticalZoom : 0.231 DigitalZoom : 0.057 Weight : 0.231 StorageIncluded : 0.014
target Product 64 's rank = 77
selection = 19 , Compatiblity = 0.666
topK: [14, 16, 11, 17, 21]
Price : 0.547 Resolution : 0.136 OpticalZoom : 0.136 DigitalZoom : 0.034 Weight : 0.136 StorageIncluded : 0.008
target Product 64 's rank = 79
selection = 17 , Compatiblity = 0.555
topK: [20, 168, 154, 169, 171]
Price : 0.355 Resolution : 0.355 OpticalZoom : 0.088 DigitalZoom : 0.088 Weight : 0.088 StorageIncluded : 0.022
target Product 64 's rank = 45
selection = 171 , Compatiblity = 0.666
topK: [157, 159, 76, 158, 162]
Price : 0.418 Resolution : 0.418 OpticalZoom : 0.026 DigitalZoom : 0.026 Weight : 0.104 StorageIncluded : 0.006
target Product 64 's rank = 55
selection = 162 , Compatiblity = 0.666
topK: [115, 113, 122, 119, 74]
Price : 0.179 Resolution : 0.717 OpticalZoom : 0.011 DigitalZoom : 0.044 Weight : 0.044 StorageIncluded : 0.002
target Product 64 's rank = 50
selection = 113 , Compatiblity = 0.666
topK: [192, 112, 120, 132, 116]
Price : 0.173 Resolution : 0.693 OpticalZoom : 0.043 DigitalZoom : 0.043 Weight : 0.043 StorageIncluded : 0.002
target Product 64 's rank = 45
selection = 112 , Compatiblity = 0.666
topK: [126, 124, 114, 131, 129]
Price : 0.42 Resolution : 0.42 OpticalZoom : 0.026 DigitalZoom : 0.026 Weight : 0.105 StorageIncluded : 0.001
target Product 64 's rank = 41
selection = 124 , Compatiblity = 0.666
topK: [117, 125, 123, 118, 130]
Price : 0.743 Resolution : 0.185 OpticalZoom : 0.011 DigitalZoom : 0.011 Weight : 0.046 StorageIncluded : 0.0
target Product 64 's rank = 40
selection = 130 , Compatiblity = 0.444
topK: [191, 181, 200, 73, 178]
Price : 0.429 Resolution : 0.429 OpticalZoom : 0.006 DigitalZoom : 0.026 Weight : 0.107 StorageIncluded : 0.0
target Product 64 's rank = 32
selection = 181 , Compatiblity = 0.666
topK: [184, 183, 198, 208, 75]
Price : 0.186 Resolution : 0.744 OpticalZoom : 0.011 DigitalZoom : 0.011 Weight : 0.046 StorageIncluded : 0.0
target Product 64 's rank = 36
selection = 184 , Compatiblity = 0.555
topK: [203, 194, 147, 78, 173]
Price : 0.477 Resolution : 0.477 OpticalZoom : 0.007 DigitalZoom : 0.007 Weight : 0.029 StorageIncluded : 0.0
target Product 64 's rank = 31
selection = 147 , Compatiblity = 0.777
topK: [145, 172, 197, 193, 79]
Price : 0.429 Resolution : 0.429 OpticalZoom : 0.006 DigitalZoom : 0.026 Weight : 0.107 StorageIncluded : 0.0
target Product 64 's rank = 30
selection = 172 , Compatiblity = 0.666
topK: [177, 45, 98, 133, 43]
Price : 0.469 Resolution : 0.469 OpticalZoom : 0.001 DigitalZoom : 0.029 Weight : 0.029 StorageIncluded : 0.0
target Product 64 's rank = 13
selection = 43 , Compatiblity = 0.777
topK: [29, 26, 25, 37, 53]
Price : 0.469 Resolution : 0.469 OpticalZoom : 0.001 DigitalZoom : 0.029 Weight : 0.029 StorageIncluded : 0.0
target Product 64 's rank = 22
selection = 53 , Compatiblity = 0.666
topK: [61, 52, 63, 47, 51]
Price : 0.752 Resolution : 0.188 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.047 StorageIncluded : 0.0
target Product 64 's rank = 17
selection = 47 , Compatiblity = 0.666
topK: [44, 48, 55, 59, 60]
Price : 0.752 Resolution : 0.188 OpticalZoom : 0.0 DigitalZoom : 0.011 Weight : 0.047 StorageIncluded : 0.0
target Product 64 's rank = 12
selection = 60 , Compatiblity = 0.777
topK: [58, 49, 46, 95, 105]
Price : 0.923 Resolution : 0.057 OpticalZoom : 0.0 DigitalZoom : 0.003 Weight : 0.014 StorageIncluded : 0.0
target Product 64 's rank = 9
selection = 58 , Compatiblity = 0.666
topK: [102, 108, 96, 109, 92]
Price : 0.759 Resolution : 0.189 OpticalZoom : 0.0 DigitalZoom : 0.002 Weight : 0.047 StorageIncluded : 0.0
target Product 64 's rank = 2
selection = 96 , Compatiblity = 0.555
topK: [93, 107, 64, 68, 66]
Number of interaction cycles = 22
id =  65
Price : 0.166 Resolution : 0.166 OpticalZoom : 0.166 DigitalZoom : 0.166 Weight : 0.166 StorageIncluded : 0.166
target Product 65 's rank = 149
First product selected: 62
topK: [100, 56, 97, 49, 121]
Price : 0.266 Resolution : 0.266 OpticalZoom : 0.066 DigitalZoom : 0.066 Weight : 0.266 StorageIncluded : 0.066
target Product 65 's rank = 19
selection = 56 , Compatiblity = 0.666
topK: [50, 57, 101, 45, 106]
Price : 0.133 Resolution : 0.533 OpticalZoom : 0.033 DigitalZoom : 0.033 Weight : 0.133 StorageIncluded : 0.133
target Product 65 's rank = 11
selection = 50 , Compatiblity = 0.555
topK: [110, 76, 1, 61, 53]
Price : 0.28 Resolution : 0.28 OpticalZoom : 0.07 DigitalZoom : 0.017 Weight : 0.28 StorageIncluded : 0.07
target Product 65 's rank = 20
selection = 110 , Compatiblity = 0.666
topK: [98, 91, 95, 90, 96]
Price : 0.102 Resolution : 0.41 OpticalZoom : 0.025 DigitalZoom : 0.025 Weight : 0.41 StorageIncluded : 0.025
target Product 65 's rank = 169
selection = 98 , Compatiblity = 0.444
topK: [92, 107, 93, 105, 109]
Price : 0.28 Resolution : 0.28 OpticalZoom : 0.07 DigitalZoom : 0.07 Weight : 0.28 StorageIncluded : 0.017
target Product 65 's rank = 157
selection = 93 , Compatiblity = 0.555
topK: [102, 108, 47, 51, 60]
Price : 0.609 Resolution : 0.152 OpticalZoom : 0.038 DigitalZoom : 0.038 Weight : 0.152 StorageIncluded : 0.009
target Product 65 's rank = 152
selection = 108 , Compatiblity = 0.444
topK: [48, 44, 55, 59, 58]
Price : 0.3 Resolution : 0.3 OpticalZoom : 0.018 DigitalZoom : 0.075 Weight : 0.3 StorageIncluded : 0.004
target Product 65 's rank = 115
selection = 48 , Compatiblity = 0.555
topK: [46, 52, 63, 104, 99]
Price : 0.153 Resolution : 0.613 OpticalZoom : 0.038 DigitalZoom : 0.038 Weight : 0.153 StorageIncluded : 0.002
target Product 65 's rank = 97
selection = 46 , Compatiblity = 0.666
topK: [64, 66, 68, 115, 157]
Price : 0.389 Resolution : 0.389 OpticalZoom : 0.024 DigitalZoom : 0.097 Weight : 0.097 StorageIncluded : 0.001
target Product 65 's rank = 85
selection = 64 , Compatiblity = 0.666
topK: [67, 70, 69, 72, 71]
Price : 0.633 Resolution : 0.158 OpticalZoom : 0.009 DigitalZoom : 0.039 Weight : 0.158 StorageIncluded : 0.0
target Product 65 's rank = 80
selection = 69 , Compatiblity = 0.666
topK: [190, 113, 191, 159, 26]
Price : 0.39 Resolution : 0.39 OpticalZoom : 0.024 DigitalZoom : 0.097 Weight : 0.097 StorageIncluded : 0.0
target Product 65 's rank = 134
selection = 113 , Compatiblity = 0.555
topK: [119, 122, 112, 120, 132]
Price : 0.363 Resolution : 0.363 OpticalZoom : 0.09 DigitalZoom : 0.09 Weight : 0.09 StorageIncluded : 0.0
